"District_C11ID","Area.Other.Kharif.Pulses","Prod.Other.Kharif.Pulses","Yield.Other.Kharif.Pulses","Area.Moong","Prod.Moong","Yield.Moong","Area.Moth","Prod.Moth","Yield.Moth","Area.Other.Rabi.Pulses","Prod.Other.Rabi.Pulses","Yield.Other.Rabi.Pulses","Area.Peas...Beans..Pulses.","Prod.Peas...Beans..Pulses.","Yield.Peas...Beans..Pulses.","Area.Urad","Prod.Urad","Yield.Urad","Area.Gram","Prod.Gram","Yield.Gram","Area.Masoor","Prod.Masoor","Yield.Masoor","Area.HorseGram","Prod.HorseGram","Yield.HorseGram","Area.Arhar..Tur.","Prod.Arhar..Tur.","Yield.Arhar..Tur.","areaTot","prodTot","yieldTot","diversity","dominant_pulses"
450,3486.75,680.5,0.195,211,64,0.3,NA,NA,NA,20476.75,6200.75,0.3025,5280,1865.33333333333,0.346666666666667,3015.25,482.75,0.1575,18991.125,13387.75,0.7025,16488,5988.33333333333,0.356666666666667,5,1,0.2,4491,3572.125,0.805,72444.875,32242.5416666667,0.445063114080419,4.6811170752519,"Area.Other.Rabi.Pulses"
451,25066.25,7242.5,0.2825,904,374,0.41,NA,NA,NA,70552.75,33023.75,0.465,23485,11472.6666666667,0.483333333333333,23922.25,7848.25,0.3275,64708,60686.25,0.93625,40899.3333333333,19100.6666666667,0.466666666666667,NA,NA,NA,6432.25,8092.5,1.25375,255969.833333333,147840.583333333,0.577570338692255,5.18691277374815,"Area.Other.Rabi.Pulses"
452,15778.25,8875,0.54,1464,863,0.59,NA,NA,NA,36423.5,20616.5,0.565,11883.3333333333,7019,0.586666666666667,16592.75,9464,0.57,138302.5,145261.5,1.055,32444.6666666667,16966,0.523333333333333,NA,NA,NA,21321.75,29561.875,1.39875,274210.75,238626.875,0.870231655761125,3.32277246138247,"Area.Gram"
453,3147,608.75,0.1975,NA,NA,NA,NA,NA,NA,20738,5801.25,0.2725,8046,1624,0.2,3036.5,656.5,0.2175,6348.625,3345,0.5275,28971.6666666667,6582,0.226666666666667,NA,NA,NA,3171.25,2224.625,0.7225,73459.0416666667,20842.125,0.283724433740571,3.84443845648814,"Area.Masoor"
454,2864,578.75,0.205,12,4,0.33,NA,NA,NA,24236,6804.75,0.265,17068.3333333333,4126.33333333333,0.24,2277,541.5,0.2375,4660.375,2976.875,0.62875,14721,6032.66666666667,0.41,5.5,1.5,0.265,3166.125,2632.125,0.82,69010.3333333333,23698.5,0.343405093923132,4.17555084216975,"Area.Other.Rabi.Pulses"
455,20273.25,4225,0.22,1861,404,0.22,NA,NA,NA,4576.25,1685.75,0.365,3936.66666666667,1812.33333333333,0.46,10884.75,3038.25,0.275,27029.375,29194.75,1.045,1915.66666666667,848.666666666667,0.443333333333333,105.25,31.5,0.31,21080,28851.375,1.37625,91662.2083333333,70091.625,0.764673100009864,4.80655977309997,"Area.Gram"
456,7161.75,1592.5,0.2225,502,166,0.33,NA,NA,NA,27537,11475,0.415,7863.66666666667,2842.33333333333,0.36,6259.75,1781.25,0.285,40466.5,26316.875,0.6475,12408.3333333333,4484.66666666667,0.36,4.5,2,0.44,6479.625,6569.75,0.9975,108683.125,55230.375,0.508178017516519,4.3041382409532,"Area.Gram"
457,2963,955.75,0.325,78,28,0.36,NA,NA,NA,17959.25,8990.75,0.5,668.666666666667,193.333333333333,0.29,5713,2169.5,0.3825,6260.625,5060.125,0.8075,103,31,0.3,1130.5,365.75,0.3225,2910,2911.875,1.00125,37786.0416666667,20706.0833333333,0.547982334746627,3.45411426857314,"Area.Other.Rabi.Pulses"
458,12211.25,4468.75,0.4175,1724,777,0.45,NA,NA,NA,10614.25,6481,0.605,267.333333333333,142,0.53,2480.5,1184.5,0.48,120090.875,93264.75,0.80125,2082,1370.66666666667,0.656666666666667,NA,NA,NA,662,397.125,0.57625,150132.208333333,108085.791666667,0.719937399619724,1.53356562607016,"Area.Gram"
459,26946,12000,0.45,327,141,0.43,NA,NA,NA,11937,8055,0.67,2262.66666666667,1239.33333333333,0.543333333333333,32590,16221.25,0.4925,125670.8,101587,0.808,24811.6666666667,17729.3333333333,0.71,NA,NA,NA,95.8,58.8,0.604,224640.933333333,157031.716666667,0.699034295916387,2.75085295673773,"Area.Gram"
460,9854.5,3200,0.32,49,11,0.22,NA,NA,NA,6028.75,2079.5,0.36,533,188,0.353333333333333,5926.25,2022,0.3425,4059.875,1737.625,0.42625,630.666666666667,257,0.41,93.75,24.75,0.26,8577.375,4338.25,0.51,35753.1666666667,13858.125,0.387605526783175,4.92930443650978,"Area.Other.Kharif.Pulses"
461,2920,819,0.28,4,1,0.25,NA,NA,NA,8168,3367,0.41,1487.66666666667,498.333333333333,0.336666666666667,2690.75,900.75,0.3375,3486.6,1537,0.44,8783.66666666667,3494.33333333333,0.4,112.25,28.5,0.2575,3689.8,1639.2,0.442,31342.7333333333,12285.1166666667,0.391960603308369,5.23559519421506,"Area.Masoor"
462,10503,4232.25,0.405,1090,362,0.33,NA,NA,NA,8199,3374.75,0.41,1174.33333333333,577.666666666667,0.503333333333333,8279.5,3477.75,0.4225,36178.25,16636.25,0.4575,5995.66666666667,2337.66666666667,0.396666666666667,NA,NA,NA,29702.375,13847.25,0.47,101122.125,44845.5833333333,0.443479439670926,4.13042342772112,"Area.Gram"
464,92228.25,29525.5,0.32,1918,601,0.31,NA,NA,NA,113,40,0.27,163.666666666667,75.6666666666667,0.463333333333333,53623.75,24716.25,0.465,14774.5,9139.875,0.57,1,NA,NA,9821,3664.25,0.39,4822.5,2281.875,0.47125,177465.666666667,70044.4166666667,0.394692776255313,2.68645732951849,"Area.Other.Kharif.Pulses"
466,13232.75,2347.25,0.195,3045,734,0.24,NA,NA,NA,997.75,334.25,0.3225,399,133.666666666667,0.336666666666667,2726.25,843.5,0.3075,14587.75,12375.5,0.83125,647,244.333333333333,0.376666666666667,485.5,153.75,0.32,11475.375,10826.5,0.9475,47596.375,27992.75,0.588127772335603,4.20998013860277,"Area.Gram"
467,121,2,0.02,639.5,175,0.275,NA,NA,NA,NA,NA,NA,8.25,3,0.37,1920.75,578.5,0.2975,2609.2,2494.8,0.95,25.5,10.75,0.43,41.25,13,0.31,3812.6,4012.2,1.052,9178.05,7289.25,0.794204651314822,3.30869718967346,"Area.Arhar..Tur."
468,785.714285714286,250,0.35,67772.7272727273,27827.2727272727,0.389090909090909,14627.2727272727,4654.54545454545,0.320909090909091,866.666666666667,433.333333333333,0.66,NA,NA,NA,150,100,0.75,333.333333333333,322.222222222222,0.962222222222222,NA,NA,NA,NA,NA,NA,100,100,1,84635.7142857143,33687.3737373737,0.398027877730806,1.48966157429144,"Area.Moong"
469,5760,3000,0.535,29190.9090909091,13300,0.438181818181818,11145.4545454545,4300,0.38,300,200,0.625,NA,NA,NA,3854.54545454545,2681.81818181818,0.628181818181818,610,560,0.904,NA,NA,NA,NA,NA,NA,2863.63636363636,2381.81818181818,0.880909090909091,53724.5454545455,26423.6363636364,0.49183545696059,2.7940451600441,"Area.Moong"
470,2887.5,1550,0.55625,15887.5,6962.5,0.445,3600,1550,0.4725,100,100,1,NA,NA,NA,10037.5,4512.5,0.4125,8187.5,5612.5,0.7,NA,NA,NA,NA,NA,NA,1150,1100,0.95875,41850,21387.5,0.5110513739546,3.95507298945559,"Area.Moong"
471,2672.72727272727,1400,0.515454545454545,18618.1818181818,8527.27272727273,0.46,1781.81818181818,609.090909090909,0.360909090909091,200,150,0.835,NA,NA,NA,7645.45454545455,3709.09090909091,0.482727272727273,309.090909090909,309.090909090909,0.958181818181818,NA,NA,NA,NA,NA,NA,1136.36363636364,827.272727272727,0.849090909090909,32363.6363636364,15531.8181818182,0.479915730337079,2.51275749439598,"Area.Moong"
472,2400,1090.90909090909,0.454545454545455,7954.54545454545,3327.27272727273,0.383636363636364,544.444444444444,211.111111111111,0.473333333333333,NA,NA,NA,NA,NA,NA,12200,5318.18181818182,0.459090909090909,2827.27272727273,2018.18181818182,0.661818181818182,NA,NA,NA,NA,NA,NA,30127.2727272727,17481.8181818182,0.656363636363636,56053.5353535354,29447.4747474747,0.525345539077001,2.77116866599289,"Area.Arhar..Tur."
473,1410,910,0.538,3027.27272727273,1909.09090909091,0.559090909090909,285.714285714286,150,0.475,NA,NA,NA,NA,NA,NA,550,360,0.637,157.142857142857,128.571428571429,0.857142857142857,NA,NA,NA,NA,NA,NA,663.636363636364,572.727272727273,0.830909090909091,6093.76623376623,4030.38961038961,0.661395507437876,3.09405544890883,"Area.Moong"
474,3345.45454545455,2163.63636363636,0.602727272727273,2336.36363636364,1127.27272727273,0.467272727272727,1280,540,0.422,NA,NA,NA,NA,NA,NA,872.727272727273,437.272727272727,0.507272727272727,14272.7272727273,7763.63636363636,0.514545454545455,NA,NA,NA,NA,NA,NA,2118.18181818182,1581.81818181818,0.838181818181818,24225.4545454545,13613.6363636364,0.561955869108376,2.5825189010256,"Area.Gram"
475,640,340,0.54,4563.63636363636,2236.36363636364,0.488181818181818,3927.27272727273,1645.45454545455,0.420909090909091,100,0,0,NA,NA,NA,180,130,0.808,9345.45454545455,8200,0.752727272727273,NA,NA,NA,NA,NA,NA,140,140,1,18896.3636363636,12691.8181818182,0.671653997883191,2.87823936814683,"Area.Gram"
476,890.909090909091,454.545454545455,0.524545454545455,5454.54545454545,2672.72727272727,0.481818181818182,736.363636363636,309.090909090909,0.407272727272727,100,100,1,NA,NA,NA,4863.63636363636,2936.36363636364,0.638181818181818,5981.81818181818,7227.27272727273,1.06545454545455,NA,NA,NA,NA,NA,NA,845.454545454545,627.272727272727,0.833636363636364,18872.7272727273,14327.2727272727,0.759152215799615,3.90334418960189,"Area.Gram"
477,225,112.5,0.54125,3509.09090909091,1709.09090909091,0.475454545454545,262.5,187.5,0.75,125,100,0.875,NA,NA,NA,3963.63636363636,2327.27272727273,0.627272727272727,15681.8181818182,21263.6363636364,1.19909090909091,NA,NA,NA,NA,NA,NA,2009.09090909091,1454.54545454545,0.877272727272727,25776.1363636364,27154.5454545455,1.05347617158224,2.38897158571083,"Area.Gram"
478,NA,NA,NA,975,500,0.48625,400,300,0.75,200,100,0.5,NA,NA,NA,550,350,0.60875,11875,14912.5,1.2475,NA,NA,NA,NA,NA,NA,100,100,1,14100,16262.5,1.15336879432624,1.39536597562794,"Area.Gram"
479,150,100,0.75,3245.45454545455,1554.54545454545,0.477272727272727,NA,NA,NA,233.333333333333,200,0.907777777777778,NA,NA,NA,5445.45454545455,3245.45454545455,0.609090909090909,6300,8509.09090909091,1.22909090909091,NA,NA,NA,NA,NA,NA,2318.18181818182,1690.90909090909,0.843636363636364,17692.4242424242,15300,0.864776911878051,3.66850331737613,"Area.Gram"
480,530,288.888888888889,0.582222222222222,3827.27272727273,1763.63636363636,0.454545454545455,611.111111111111,277.777777777778,0.515555555555556,100,100,1,NA,NA,NA,3163.63636363636,1900,0.590909090909091,3500,4320,1.046,NA,NA,NA,NA,NA,NA,854.545454545455,718.181818181818,0.850909090909091,12586.5656565657,9368.48484848485,0.744324155143772,4.13620376465167,"Area.Moong"
481,400,187.5,0.55625,3363.63636363636,1454.54545454545,0.450909090909091,918.181818181818,327.272727272727,0.41,200,100,0.5,NA,NA,NA,1972.72727272727,1018.18181818182,0.564545454545455,1450,1420,0.914,NA,NA,NA,NA,NA,NA,890.909090909091,636.363636363636,0.812727272727273,9195.45454545455,5143.86363636364,0.559391992090954,4.41663492036084,"Area.Moong"
482,533.333333333333,200,0.64,662.5,312.5,0.4575,100,70,0.7,260,220,0.834,NA,NA,NA,125,100,0.875,3187.5,1875,0.5975,NA,NA,NA,NA,NA,NA,1050,975,0.92875,5918.33333333333,3752.5,0.6340467473951,2.89974309670857,"Area.Gram"
483,633.333333333333,355.555555555556,0.66,1490.90909090909,663.636363636364,0.446363636363636,700,290.909090909091,0.451818181818182,100,50,0.5,NA,NA,NA,754.545454545455,418.181818181818,0.606363636363636,1900,1345.45454545455,0.835454545454545,NA,NA,NA,NA,NA,NA,6554.54545454545,6309.09090909091,0.932727272727273,12133.3333333333,9432.82828282828,0.777430902430902,2.92881374758079,"Area.Arhar..Tur."
484,981.818181818182,554.545454545455,0.529090909090909,2081.81818181818,945.454545454545,0.438181818181818,100,100,1,816.666666666667,583.333333333333,0.743333333333333,NA,NA,NA,6963.63636363636,3154.54545454545,0.562727272727273,7800,6054.54545454545,0.755454545454545,NA,NA,NA,NA,NA,NA,29500,32663.6363636364,1.15272727272727,48243.9393939394,44056.0606060606,0.91319368110298,2.36158581299767,"Area.Arhar..Tur."
485,312.5,150,0.52875,1037.5,487.5,0.46375,NA,NA,NA,500,316.666666666667,0.618333333333333,NA,NA,NA,11350,4387.5,0.40625,44425,36662.5,0.82125,NA,NA,NA,NA,NA,NA,15025,17925,1.18625,72650,59929.1666666667,0.824902500573526,2.26565623679934,"Area.Gram"
486,1163.63636363636,700,0.652727272727273,2218.18181818182,1027.27272727273,0.447272727272727,470,180,0.408,250,183.333333333333,0.823333333333333,NA,NA,NA,13318.1818181818,9818.18181818182,0.726363636363636,1572.72727272727,1427.27272727273,0.859090909090909,NA,NA,NA,NA,NA,NA,82490.9090909091,68545.4545454545,0.852727272727273,101483.636363636,81881.5151515152,0.806844512923415,1.47313684311509,"Area.Arhar..Tur."
487,200,100,0.5,875,437.5,0.46625,200,125,0.6675,100,100,1,NA,NA,NA,775,475,0.61125,950,937.5,1.02125,NA,NA,NA,NA,NA,NA,18612.5,17762.5,0.95375,21712.5,19937.5,0.91824985607369,1.35164681569937,"Area.Arhar..Tur."
488,636.363636363636,400,0.589090909090909,2509.09090909091,1109.09090909091,0.440909090909091,572.727272727273,236.363636363636,0.403636363636364,2287.5,1487.5,0.6075,NA,NA,NA,3236.36363636364,1927.27272727273,0.657272727272727,2009.09090909091,1154.54545454545,0.605454545454545,NA,NA,NA,NA,NA,NA,55400,34345.4545454545,0.634545454545455,66651.1363636364,40660.2272727273,0.610045521968186,1.43490698760651,"Area.Arhar..Tur."
489,1000,500,0.487142857142857,450,250,0.75,NA,NA,NA,1160,760,0.71,NA,NA,NA,3990.90909090909,2818.18181818182,0.707272727272727,740,730,0.873,NA,NA,NA,NA,NA,NA,3518.18181818182,2845.45454545455,0.788181818181818,10859.0909090909,7903.63636363636,0.727835914608623,3.75533063119142,"Area.Urad"
490,487.5,287.5,0.6025,400,200,0.5,NA,NA,NA,1850,1375,0.73875,NA,NA,NA,2762.5,1712.5,0.62375,1600,1662.5,1.01,NA,NA,NA,NA,NA,NA,3000,2825,0.935,10100,8062.5,0.798267326732673,4.43298885071364,"Area.Arhar..Tur."
491,680,330,0.528,272.727272727273,154.545454545455,0.675454545454545,500,300,0.78,3520,2740,0.709,NA,NA,NA,5772.72727272727,3218.18181818182,0.557272727272727,790.909090909091,718.181818181818,0.950909090909091,NA,NA,NA,NA,NA,NA,5609.09090909091,3572.72727272727,0.680909090909091,17145.4545454545,11033.6363636364,0.643531283138918,3.74055679233718,"Area.Urad"
492,1109.09090909091,745.454545454545,0.63,2390.90909090909,1100,0.441818181818182,433.333333333333,150,0.44,972.727272727273,681.818181818182,0.669090909090909,NA,NA,NA,2909.09090909091,1518.18181818182,0.535454545454545,2236.36363636364,1781.81818181818,0.858181818181818,NA,NA,NA,NA,NA,NA,23318.1818181818,23181.8181818182,1.02363636363636,33369.696969697,29159.0909090909,0.873819469669452,1.96987733895853,"Area.Arhar..Tur."
493,800,466.666666666667,0.556666666666667,2833.33333333333,1266.66666666667,0.43,NA,NA,NA,1766.66666666667,1366.66666666667,0.773333333333333,NA,NA,NA,3033.33333333333,1733.33333333333,0.566666666666667,1866.66666666667,2633.33333333333,1.40333333333333,NA,NA,NA,NA,NA,NA,15033.3333333333,9466.66666666667,0.633333333333333,25333.3333333333,16933.3333333333,0.668421052631579,2.56223716663414,"Area.Arhar..Tur."
496,1596.83333333333,1474.83333333333,0.916666666666667,NA,NA,NA,NA,NA,NA,4282.83333333333,3762.33333333333,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327.5,1210,0.916666666666667,7207.16666666667,6447.16666666667,0.894549406840414,2.29281496271954,"Area.Other.Rabi.Pulses"
497,12400,3700,0.282,14415.0909090909,7945,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,16554.2727272727,9356.90909090909,0.568181818181818,14334.1818181818,11389.7272727273,0.746363636363636,NA,NA,NA,NA,NA,NA,20262.5454545455,8665.45454545455,0.466363636363636,77966.0909090909,41057.0909090909,0.526601891031882,4.85660377451654,"Area.Arhar..Tur."
498,10740,3320,0.302,19232.5454545455,11185,0.570909090909091,NA,NA,NA,550,350,0.35,NA,NA,NA,8756.63636363636,5097.90909090909,0.568181818181818,13950,10543.5454545455,0.754545454545455,NA,NA,NA,NA,NA,NA,7608.81818181818,3652.45454545455,0.501818181818182,60838,34148.9090909091,0.561308870950871,4.54300804093433,"Area.Moong"
499,5860,1800,0.296,36467.9090909091,18395.3636363636,0.503636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,50708.4545454545,26050.1818181818,0.519090909090909,40643.6363636364,39920.3636363636,0.967272727272727,NA,NA,NA,NA,NA,NA,21454.4545454545,14484.7272727273,0.69,155134.454545455,100650.636363636,0.648796146920062,3.97941768189206,"Area.Urad"
500,7540,2360,0.244,63685.6363636364,26249.8181818182,0.428181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,56009.8181818182,24280.9090909091,0.437272727272727,42350.5454545455,33384.1818181818,0.713636363636364,NA,NA,NA,NA,NA,NA,56014.8181818182,37114.4545454545,0.692727272727273,225600.818181818,123389.363636364,0.546936685029753,4.17827447099616,"Area.Moong"
501,4920,1720,0.288,49934.1818181818,19464.9090909091,0.399090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,13125.0909090909,6081.54545454545,0.458181818181818,39032.1818181818,32486.9090909091,0.74,NA,NA,NA,NA,NA,NA,46970.9090909091,37220.4545454545,0.818181818181818,153982.363636364,96973.8181818182,0.629772240740675,3.69342223185651,"Area.Moong"
502,3520,1140,0.274,37034.6363636364,17023.1818181818,0.461818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,40408.6363636364,22371.7272727273,0.543636363636364,38254.0909090909,31046.3636363636,0.734545454545455,NA,NA,NA,NA,NA,NA,43654.8181818182,36083.9090909091,0.849090909090909,162872.181818182,107665.181818182,0.661040950125977,4.1540296564626,"Area.Arhar..Tur."
503,8400,2840,0.324,53885.5454545455,17588,0.325454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,6416.45454545455,2284.63636363636,0.353636363636364,52303.3636363636,45281.4545454545,0.838181818181818,NA,NA,NA,NA,NA,NA,89268,72191.6363636364,0.838181818181818,210273.363636364,140185.727272727,0.666683239609737,3.22270627993649,"Area.Arhar..Tur."
504,1060,320,0.29,682.363636363636,327.545454545455,0.504545454545455,NA,NA,NA,300,100,0.348,NA,NA,NA,382.090909090909,180.090909090909,0.549090909090909,21998.3636363636,12661.0909090909,0.583636363636364,NA,NA,NA,NA,NA,NA,52561.0909090909,49672,0.967272727272727,76983.9090909091,63260.7272727273,0.821739607922789,1.82443142621134,"Area.Arhar..Tur."
505,4080,1300,0.314,1801.54545454545,764.363636363636,0.449090909090909,NA,NA,NA,1300,540,0.406,NA,NA,NA,1619.63636363636,655.363636363636,0.457272727272727,46323.1818181818,30660.1818181818,0.639090909090909,NA,NA,NA,NA,NA,NA,48022.9090909091,33937.2727272727,0.708181818181818,103147.272727273,67857.1818181818,0.657866951049691,2.3768508254173,"Area.Arhar..Tur."
506,250,100,0.625,282,145.545454545455,0.53,NA,NA,NA,14080,5560,0.382,NA,NA,NA,182,100.090909090909,0.657272727272727,4845.45454545455,2651.27272727273,0.524545454545455,NA,NA,NA,NA,NA,NA,6617,5152.18181818182,0.791818181818182,26256.4545454545,13709.0909090909,0.522122698834226,2.59481065928755,"Area.Other.Rabi.Pulses"
507,400,140,0.288,111.222222222222,80.1111111111111,0.8,NA,NA,NA,7980,3120,0.38,NA,NA,NA,218.454545454545,118.272727272727,0.605454545454545,2832.18181818182,1330.27272727273,0.460909090909091,NA,NA,NA,NA,NA,NA,4286.63636363636,3340.45454545455,0.793636363636364,15828.494949495,8129.11111111111,0.51357448304777,2.77463545955932,"Area.Other.Rabi.Pulses"
508,1420,440,0.296,154.727272727273,92.8181818181818,0.690909090909091,NA,NA,NA,13140,4860,0.374,NA,NA,NA,136.545454545455,91,0.727272727272727,2657.63636363636,1265.27272727273,0.471818181818182,NA,NA,NA,NA,NA,NA,2639.45454545455,2066.27272727273,0.790909090909091,20148.3636363636,8815.36363636364,0.437522559919145,2.15078217211693,"Area.Other.Rabi.Pulses"
509,2060,760,0.368,846.090909090909,382.090909090909,0.459090909090909,NA,NA,NA,23000,8740,0.366,NA,NA,NA,509.454545454545,236.454545454545,0.463636363636364,20330.2727272727,9745.63636363636,0.465454545454545,NA,NA,NA,NA,NA,NA,25356.9090909091,15855.9090909091,0.603636363636364,72102.7272727273,35720.0909090909,0.495405545118707,3.26863538157171,"Area.Arhar..Tur."
510,4400,1440,0.324,27678.0909090909,10299.2727272727,0.386363636363636,NA,NA,NA,460,200,0.432,NA,NA,NA,15475.7272727273,6272.09090909091,0.416363636363636,24876.7272727273,18498.6363636364,0.700909090909091,NA,NA,NA,NA,NA,NA,98579.1818181818,87211,0.89,171469.727272727,123921,0.722698997490678,2.58777042050083,"Area.Arhar..Tur."
511,1920,560,0.27,31826.6363636364,14411.4545454545,0.431818181818182,NA,NA,NA,833.333333333333,366.666666666667,0.436666666666667,NA,NA,NA,51336,24873.4545454545,0.453636363636364,37829.6363636364,25300.4545454545,0.672727272727273,NA,NA,NA,NA,NA,NA,51310.0909090909,35552.2727272727,0.703636363636364,175055.696969697,101064.303030303,0.577326558231337,3.97129111586327,"Area.Urad"
512,425,125,0.38,18503.4545454545,7953,0.441818181818182,NA,NA,NA,720,360,0.502,NA,NA,NA,15575,7370.27272727273,0.482727272727273,27086.6363636364,17600.0909090909,0.653636363636364,NA,NA,NA,NA,NA,NA,23807.5454545455,18790.7272727273,0.849090909090909,86117.6363636364,52199.0909090909,0.606137059877926,3.93196538273594,"Area.Gram"
513,800,200,0.256,55854.3636363636,19930.7272727273,0.383636363636364,NA,NA,NA,1660,740,0.446,NA,NA,NA,13481.1818181818,4847.45454545455,0.378181818181818,42254.3636363636,23904.7272727273,0.565454545454545,NA,NA,NA,NA,NA,NA,52410.8181818182,27814.2727272727,0.55,166460.727272727,77437.1818181818,0.465197906358475,3.53560831757297,"Area.Moong"
514,10980,2560,0.21,40429.9090909091,18090.8181818182,0.434545454545455,NA,NA,NA,440,160,0.364,NA,NA,NA,14683.3636363636,7457.81818181818,0.494545454545455,15513.1818181818,10855.5454545455,0.683636363636364,NA,NA,NA,NA,NA,NA,43617.6363636364,28459.0909090909,0.669090909090909,125664.090909091,67583.2727272727,0.53780894954442,3.83838583618293,"Area.Arhar..Tur."
515,8040,1940,0.226,10328,5555.09090909091,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,4613.54545454545,2903.36363636364,0.642727272727273,40226.8181818182,28541.5454545455,0.695454545454545,NA,NA,NA,NA,NA,NA,38246.7272727273,21282,0.558181818181818,101455.090909091,60222,0.593582830199838,3.14428333710406,"Area.Gram"
516,23080,7640,0.33,8092,6398.45454545455,0.772727272727273,NA,NA,NA,1360,580,0.42,NA,NA,NA,11321.0909090909,8636.90909090909,0.766363636363636,32592.1818181818,20355.4545454545,0.622727272727273,NA,NA,NA,NA,NA,NA,8236.81818181818,4779.54545454545,0.588181818181818,84682.0909090909,48390.3636363636,0.571435626079572,3.85897721331144,"Area.Gram"
517,1300,460,0.344,782.545454545455,418.636363636364,0.549090909090909,NA,NA,NA,5440,2420,0.442,NA,NA,NA,4567.90909090909,3457,0.738181818181818,3621.90909090909,2412.09090909091,0.676363636363636,NA,NA,NA,NA,NA,NA,2720.81818181818,1492.90909090909,0.560909090909091,18433.1818181818,10660.6363636364,0.57833945700688,4.63658552735688,"Area.Other.Rabi.Pulses"
520,560,200,0.352,163.909090909091,100.181818181818,0.727272727272727,NA,NA,NA,8780,3540,0.398,NA,NA,NA,582.454545454545,445.818181818182,0.742727272727273,1565.36363636364,1046.81818181818,0.682727272727273,NA,NA,NA,NA,NA,NA,964.636363636364,518.909090909091,0.557272727272727,12616.3636363636,5851.72727272727,0.463820435221213,1.96148590135546,"Area.Other.Rabi.Pulses"
521,14740,3900,0.246,5661,2758.63636363636,0.512727272727273,NA,NA,NA,8860,3160,0.328,NA,NA,NA,1983.90909090909,1592.81818181818,0.814545454545455,45595.3636363636,31216,0.676363636363636,NA,NA,NA,NA,NA,NA,3067.18181818182,1792.54545454545,0.578181818181818,79907.4545454545,44420,0.555893067207292,2.63840956843707,"Area.Gram"
522,13720,3340,0.234,12564.5454545455,5604,0.437272727272727,NA,NA,NA,500,180,0.298,NA,NA,NA,4944.81818181818,2403.27272727273,0.445454545454545,70124.8181818182,45463.9090909091,0.625454545454545,NA,NA,NA,NA,NA,NA,11658.7272727273,5225.36363636364,0.445454545454545,113512.909090909,62216.5454545454,0.548101056988312,2.37548850767893,"Area.Gram"
523,9540,2680,0.272,9120,4968.36363636364,0.533636363636364,NA,NA,NA,2520,1040,0.402,NA,NA,NA,8358.09090909091,4799.27272727273,0.584545454545455,33778.1818181818,19403.0909090909,0.56,NA,NA,NA,NA,NA,NA,46191.9090909091,23692.5454545455,0.513636363636364,109508.181818182,56583.2727272727,0.516703608696735,3.40194740115305,"Area.Arhar..Tur."
524,2860,680,0.22,19978.7272727273,5407.36363636364,0.25,NA,NA,NA,1380,460,0.328,NA,NA,NA,57723.9090909091,17355,0.281818181818182,45093,27638.5454545455,0.589090909090909,NA,NA,NA,NA,NA,NA,69748.9090909091,57407.4545454545,0.843636363636364,196784.545454545,108948.363636364,0.553642885851162,3.63963481133987,"Area.Arhar..Tur."
525,2340,520,0.224,16957.3636363636,5154.36363636364,0.307272727272727,NA,NA,NA,1100,320,0.288,NA,NA,NA,41417.0909090909,14208.3636363636,0.341818181818182,60298.5454545455,36076.4545454545,0.597272727272727,NA,NA,NA,NA,NA,NA,72654.5454545455,41541.0909090909,0.62,194767.545454545,97820.2727272727,0.502241133136331,3.47250685617125,"Area.Arhar..Tur."
526,12300,3020,0.21,2239.27272727273,1302.27272727273,0.57,NA,NA,NA,250,100,0.375,NA,NA,NA,4113.36363636364,2111.09090909091,0.540909090909091,35873,21619.0909090909,0.592727272727273,NA,NA,NA,NA,NA,NA,17741.5454545455,6401,0.336363636363636,72517.1818181818,34553.4545454545,0.476486450233111,2.96280294416198,"Area.Gram"
527,29740,11880,0.378,4651.63636363636,2604.18181818182,0.579090909090909,NA,NA,NA,1040,600,0.602,NA,NA,NA,4313.72727272727,2685.09090909091,0.635454545454545,22863.8181818182,14636.5454545455,0.630909090909091,NA,NA,NA,NA,NA,NA,4804.72727272727,2120.36363636364,0.451818181818182,67413.9090909091,34526.1818181818,0.512152199505632,3.08815427153458,"Area.Other.Kharif.Pulses"
528,820,360,0.42,154.727272727273,109.181818181818,0.772727272727273,NA,NA,NA,5620,2400,0.424,NA,NA,NA,373.090909090909,272.909090909091,0.713636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.909090909091,291.363636363636,0.569090909090909,7504.72727272727,3433.45454545455,0.457505572245373,1.72192038725297,"Area.Other.Rabi.Pulses"
529,1380,460,0.332,91,75.7272727272727,0.847272727272727,NA,NA,NA,4760,2100,0.438,NA,NA,NA,282.090909090909,218.363636363636,0.759090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6513.09090909091,2854.09090909091,0.438208363575456,1.72091685673617,"Area.Other.Rabi.Pulses"
